 -19.500000  2005.000000  3.45910252e-11
 -19.500000  2015.000000  2.814818986e-09
 -19.500000  2025.000000  2.181938673e-08
 -19.500000  2035.000000  8.42067263e-08
 -19.500000  2045.000000  2.311595146e-07
 -19.500000  2055.000000  5.181966261e-07
 -19.500000  2065.000000  1.015486902e-06
 -19.500000  2075.000000  1.707543138e-06
 -19.500000  2085.000000  2.382073286e-06
 -19.500000  2095.000000  2.944378748e-06
 -19.500000  2105.000000  3.329586582e-06
 -19.500000  2115.000000  3.499481465e-06
 -19.500000  2125.000000  3.443111902e-06
 -19.500000  2135.000000  3.184290502e-06
 -19.500000  2145.000000  2.916525859e-06
 -19.500000  2155.000000  2.700714241e-06
 -19.500000  2165.000000  2.523405047e-06
 -19.500000  2175.000000  2.37721141e-06
 -19.500000  2185.000000  2.260944018e-06
 -19.500000  2195.000000  2.179745542e-06
 -19.500000  2205.000000  2.136575372e-06
 -19.500000  2215.000000  2.110260244e-06
 -19.500000  2225.000000  2.088914148e-06
 -19.500000  2235.000000  2.066565466e-06
 -19.500000  2245.000000  2.042627907e-06
 -19.500000  2255.000000  2.022013756e-06
 -19.500000  2265.000000  2.014093401e-06
 -19.500000  2275.000000  2.010560369e-06
 -19.500000  2285.000000  1.99710446e-06
 -19.500000  2295.000000  1.966365188e-06
 -19.500000  2305.000000  1.916222094e-06
 -19.500000  2315.000000  1.849901964e-06
 -19.500000  2325.000000  1.776089169e-06
 -19.500000  2335.000000  1.708958934e-06
 -19.500000  2345.000000  1.645758181e-06
 -19.500000  2355.000000  1.578314655e-06
 -19.500000  2365.000000  1.50341866e-06
 -19.500000  2375.000000  1.422921689e-06
 -19.500000  2385.000000  1.343835245e-06
 -19.500000  2395.000000  1.278301868e-06
 -19.500000  2405.000000  1.226538958e-06
 -19.500000  2415.000000  1.179249984e-06
 -19.500000  2425.000000  1.13207157e-06
 -19.500000  2435.000000  1.085919635e-06
 -19.500000  2445.000000  1.047089278e-06
 -19.500000  2455.000000  1.020578053e-06
 -19.500000  2465.000000  9.828006346e-07
 -19.500000  2475.000000  9.224896725e-07
 -19.500000  2485.000000  8.373591884e-07
 -19.500000  2495.000000  7.323923397e-07
 -19.500000  2505.000000  6.199732995e-07
 -19.500000  2515.000000  5.219630521e-07
 -19.500000  2525.000000  4.56015359e-07
 -19.500000  2535.000000  4.073364574e-07
 -19.500000  2545.000000  3.663293436e-07
 -19.500000  2555.000000  3.326372045e-07
 -19.500000  2565.000000  3.153064453e-07
 -19.500000  2575.000000  3.290047966e-07
 -19.500000  2585.000000  3.539961271e-07
 -19.500000  2595.000000  3.663593495e-07
 -19.500000  2605.000000  3.569314799e-07
 -19.500000  2615.000000  3.298233223e-07
 -19.500000  2625.000000  3.02643714e-07
 -19.500000  2635.000000  3.038241465e-07
 -19.500000  2645.000000  3.272253233e-07
 -19.500000  2655.000000  3.430511285e-07
 -19.500000  2665.000000  3.370926854e-07
 -19.500000  2675.000000  3.120373018e-07
 -19.500000  2685.000000  2.87742991e-07
 -19.500000  2695.000000  2.968137486e-07
 -19.500000  2705.000000  3.28472387e-07
 -19.500000  2715.000000  3.479804792e-07
 -19.500000  2725.000000  3.386741363e-07
 -19.500000  2735.000000  3.030844144e-07
 -19.500000  2745.000000  2.632361425e-07
 -19.500000  2755.000000  2.556748697e-07
 -19.500000  2765.000000  2.72020001e-07
 -19.500000  2775.000000  2.806928372e-07
 -19.500000  2785.000000  2.675547849e-07
 -19.500000  2795.000000  2.367849962e-07
 -19.500000  2805.000000  2.111525548e-07
 -19.500000  2815.000000  2.211980976e-07
 -19.500000  2825.000000  2.488331322e-07
 -19.500000  2835.000000  2.673866167e-07
 -19.500000  2845.000000  2.652283592e-07
 -19.500000  2855.000000  2.460049002e-07
 -19.500000  2865.000000  2.289015989e-07
 -19.500000  2875.000000  2.326410456e-07
 -19.500000  2885.000000  2.383999395e-07
 -19.500000  2895.000000  2.305635614e-07
 -19.500000  2905.000000  2.065521147e-07
 -19.500000  2915.000000  1.769987344e-07
 -19.500000  2925.000000  1.651362836e-07
 -19.500000  2935.000000  1.756123404e-07
 -19.500000  2945.000000  1.847775635e-07
 -19.500000  2955.000000  1.787891222e-07
 -19.500000  2965.000000  1.563638396e-07
 -19.500000  2975.000000  1.28940604e-07
 -19.500000  2985.000000  1.18690349e-07
 -19.500000  2995.000000  1.243990589e-07
 -19.500000  3005.000000  1.311142484e-07
 -19.500000  3015.000000  1.333075291e-07
 -19.500000  3025.000000  1.352859184e-07
 -19.500000  3035.000000  1.511510292e-07
 -19.500000  3045.000000  1.84534543e-07
 -19.500000  3055.000000  2.143722585e-07
 -19.500000  3065.000000  2.272648668e-07
 -19.500000  3075.000000  2.202473473e-07
 -19.500000  3085.000000  2.009105389e-07
 -19.500000  3095.000000  1.867444169e-07
 -19.500000  3105.000000  1.810186576e-07
 -19.500000  3115.000000  1.707499467e-07
 -19.500000  3125.000000  1.525245651e-07
 -19.500000  3135.000000  1.338281879e-07
 -19.500000  3145.000000  1.331618155e-07
 -19.500000  3155.000000  1.595493553e-07
 -19.500000  3165.000000  1.847010618e-07
 -19.500000  3175.000000  1.92619241e-07
 -19.500000  3185.000000  1.8581022e-07
 -19.500000  3195.000000  1.854741843e-07
 -19.500000  3205.000000  2.256700384e-07
 -19.500000  3215.000000  2.809805136e-07
 -19.500000  3225.000000  3.074151412e-07
 -19.500000  3235.000000  2.916482154e-07
 -19.500000  3245.000000  2.504714955e-07
 -19.500000  3255.000000  2.310793365e-07
 -19.500000  3265.000000  2.718348541e-07
 -19.500000  3275.000000  3.1709632e-07
 -19.500000  3285.000000  3.246374519e-07
 -19.500000  3295.000000  2.902556497e-07
 -19.500000  3305.000000  2.481123467e-07
 -19.500000  3315.000000  2.652638701e-07
 -19.500000  3325.000000  3.335048406e-07
 -19.500000  3335.000000  3.782771098e-07
 -19.500000  3345.000000  3.586443537e-07
 -19.500000  3355.000000  2.714097601e-07
 -19.500000  3365.000000  1.516659853e-07
 -19.500000  3375.000000  8.248471119e-08
 -19.500000  3385.000000  6.530822221e-08
 -19.500000  3395.000000  6.689137968e-08
 -19.500000  3405.000000  6.74587827e-08
 -19.500000  3415.000000  6.080989688e-08
 -19.500000  3425.000000  5.526612872e-08
 -19.500000  3435.000000  5.701541465e-08
